Datetime,UnixTime,Pressure,FlowF,Total
08-03-2024 12:45,1709876700,2.07,24.4,894906.5
08-03-2024 13:00,1709877600,2.1,24,894912.5
08-03-2024 13:15,1709878500,2.02,22.8,894918.2
08-03-2024 13:30,1709879400,2.12,24.8,894924.4
08-03-2024 13:45,1709880300,2.05,20.4,894929.5
08-03-2024 14:00,1709881200,2.06,22.8,894935.2
08-03-2024 14:15,1709882100,2.06,25.2,894941.5
08-03-2024 14:30,1709883000,2.01,22.4,894947.1
08-03-2024 14:45,1709883900,2.06,24,894953.1
08-03-2024 15:00,1709884800,2.05,23.2,894958.9
08-03-2024 15:15,1709885700,2,27.2,894965.7
08-03-2024 15:30,1709886600,2.02,29.2,894973
08-03-2024 15:45,1709887500,1.97,28.4,894980.1
08-03-2024 16:00,1709888400,1.84,31.2,894987.9
08-03-2024 16:15,1709889300,1.86,32,894995.9
08-03-2024 16:30,1709890200,1.88,34,895004.4
08-03-2024 16:45,1709891100,1.93,36.8,895013.6
08-03-2024 17:00,1709892000,1.9,37.2,895022.9
08-03-2024 17:15,1709892900,1.95,38.4,895032.5
08-03-2024 17:30,1709893800,1.98,38,895042
08-03-2024 17:45,1709894700,1.98,38,895051.5
08-03-2024 18:00,1709895600,1.89,37.2,895060.8
08-03-2024 18:15,1709896500,1.82,36,895069.8
08-03-2024 18:30,1709897400,2.03,32.8,895078
08-03-2024 18:45,1709898300,1.99,30.8,895085.7
08-03-2024 19:00,1709899200,1.99,32.4,895093.8
08-03-2024 19:15,1709900100,1.96,31.6,895101.7
08-03-2024 19:30,1709901000,2.06,31.2,895109.5
08-03-2024 19:45,1709901900,2.14,28.4,895116.6
08-03-2024 20:00,1709902800,2.06,28.4,895123.7
08-03-2024 20:15,1709903700,1.97,29.2,895131
08-03-2024 20:30,1709904600,2.06,25.6,895137.4
08-03-2024 20:45,1709905500,2.09,21.2,895142.7
08-03-2024 21:00,1709906400,2.1,20.8,895147.9
08-03-2024 21:15,1709907300,1.53,19.6,895152.8
08-03-2024 21:30,1709908200,1.56,16.8,895157
08-03-2024 21:45,1709909100,1.6,16.8,895161.2
08-03-2024 22:00,1709910000,1.59,14.8,895164.9
08-03-2024 22:15,1709910900,1.6,12.8,895168.1
08-03-2024 22:30,1709911800,1.58,11.2,895170.9
08-03-2024 22:45,1709912700,1.61,11.2,895173.7
08-03-2024 23:00,1709913600,1.59,10,895176.2
08-03-2024 23:15,1709914500,1.59,7.2,895178
08-03-2024 23:30,1709915400,1.6,8,895180
08-03-2024 23:45,1709916300,1.6,6.4,895181.6
09-03-2024 0:00,1709917200,1.59,6.4,895183.2
09-03-2024 0:15,1709918100,1.6,6.4,895184.8
09-03-2024 0:30,1709919000,1.59,6.4,895186.4
09-03-2024 0:45,1709919900,1.6,6.4,895188
09-03-2024 1:00,1709920800,1.6,6.4,895189.6
09-03-2024 1:15,1709921700,1.59,5.2,895190.9
09-03-2024 1:30,1709922600,1.6,5.6,895192.3
09-03-2024 1:45,1709923500,1.61,5.6,895193.7
09-03-2024 2:00,1709924400,1.61,5.6,895195.1
09-03-2024 2:15,1709925300,1.6,5.6,895196.5
09-03-2024 2:30,1709926200,1.58,5.6,895197.9
09-03-2024 2:45,1709927100,1.61,6.8,895199.6
09-03-2024 3:00,1709928000,1.61,5.6,895201
09-03-2024 3:15,1709928900,1.6,5.6,895202.4
09-03-2024 3:30,1709929800,1.6,5.6,895203.8
09-03-2024 3:45,1709930700,1.6,6.4,895205.4
09-03-2024 4:00,1709931600,1.61,6.8,895207.1
09-03-2024 4:15,1709932500,1.61,8,895209.1
09-03-2024 4:30,1709933400,1.61,8.8,895211.3
09-03-2024 4:45,1709934300,1.56,11.6,895214.2
09-03-2024 5:00,1709935200,2.1,21.6,895219.6
09-03-2024 5:15,1709936100,2.08,18,895224.1
09-03-2024 5:30,1709937000,2.07,18.4,895228.7
09-03-2024 5:45,1709937900,2.04,18,895233.2
09-03-2024 6:00,1709938800,2.03,25.2,895239.5
09-03-2024 6:15,1709939700,2,26,895246
09-03-2024 6:30,1709940600,2.03,31.6,895253.9
09-03-2024 6:45,1709941500,2.05,34.8,895262.6
09-03-2024 7:00,1709942400,1.99,32.8,895270.8
09-03-2024 7:15,1709943300,2.01,34,895279.3
09-03-2024 7:30,1709944200,1.98,33.2,895287.6
09-03-2024 7:45,1709945100,1.97,32.8,895295.8
09-03-2024 8:00,1709946000,1.98,34,895304.3
09-03-2024 8:15,1709946900,2,33.2,895312.6
09-03-2024 8:30,1709947800,1.96,33.2,895320.9
09-03-2024 8:45,1709948700,1.99,33.6,895329.3
09-03-2024 9:00,1709949600,2.02,31.2,895337.1
09-03-2024 9:15,1709950500,1.93,30.8,895344.8
09-03-2024 9:30,1709951400,1.97,33.2,895353.1
09-03-2024 9:45,1709952300,1.95,30.4,895360.7
09-03-2024 10:00,1709953200,2.02,28.8,895367.9
09-03-2024 10:15,1709954100,2.03,28.4,895375
09-03-2024 10:30,1709955000,1.98,28.4,895382.1
09-03-2024 10:45,1709955900,1.85,31.2,895389.9
09-03-2024 11:00,1709956800,1.89,32.4,895398
09-03-2024 11:15,1709957700,1.81,33.6,895406.4
09-03-2024 11:30,1709958600,1.91,34.8,895415.1
09-03-2024 11:45,1709959500,1.99,33.6,895423.5
09-03-2024 12:00,1709960400,2,32.8,895431.7
09-03-2024 12:15,1709961300,1.99,27.6,895438.6
09-03-2024 12:30,1709962200,1.96,26.8,895445.3
09-03-2024 12:45,1709963100,2.02,27.2,895452.1
09-03-2024 13:00,1709964000,2.04,24.4,895458.2
09-03-2024 13:15,1709964900,2.01,22.8,895463.9
09-03-2024 13:30,1709965800,2.04,23.2,895469.7
09-03-2024 13:45,1709966700,2.01,22.4,895475.3
09-03-2024 14:00,1709967600,1.91,22.8,895481
09-03-2024 14:15,1709968500,2.05,23.6,895486.9
09-03-2024 14:30,1709969400,2.08,22.4,895492.5
09-03-2024 14:45,1709970300,2.01,25.2,895498.8
09-03-2024 15:00,1709971200,2,26.8,895505.5
09-03-2024 15:15,1709972100,2.03,26,895512
09-03-2024 15:30,1709973000,1.98,28,895519
09-03-2024 15:45,1709973900,1.97,24.8,895525.2
09-03-2024 16:00,1709974800,2.02,31.2,895533
09-03-2024 16:15,1709975700,2.05,29.6,895540.4
09-03-2024 16:30,1709976600,1.96,30.8,895548.1
09-03-2024 16:45,1709977500,1.89,34,895556.6
09-03-2024 17:00,1709978400,1.85,34.8,895565.3
09-03-2024 17:15,1709979300,1.88,40,895575.3
09-03-2024 17:30,1709980200,1.92,39.6,895585.2
09-03-2024 17:45,1709981100,2.02,35.6,895594.1
09-03-2024 18:00,1709982000,1.9,38,895603.6
09-03-2024 18:15,1709982900,1.88,36.4,895612.7
09-03-2024 18:30,1709983800,2.08,34.4,895621.3
09-03-2024 18:45,1709984700,1.97,32,895629.3
09-03-2024 19:00,1709985600,2,32.8,895637.5
09-03-2024 19:15,1709986500,1.91,31.2,895645.3
09-03-2024 19:30,1709987400,1.99,29.2,895652.6
09-03-2024 19:45,1709988300,2.02,26.8,895659.3
09-03-2024 20:00,1709989200,2.09,26.4,895665.9
09-03-2024 20:15,1709990100,1.99,24.4,895672
09-03-2024 20:30,1709991000,2.05,24.8,895678.2
09-03-2024 20:45,1709991900,2.08,23.2,895684
09-03-2024 21:00,1709992800,2.13,20.8,895689.2
09-03-2024 21:15,1709993700,2.04,23.6,895695.1
09-03-2024 21:30,1709994600,2.09,23.6,895701
09-03-2024 21:45,1709995500,2.09,20,895706
09-03-2024 22:00,1709996400,2.09,19.2,895710.8
09-03-2024 22:15,1709997300,1.56,13.2,895714.1
09-03-2024 22:30,1709998200,1.62,11.6,895717
09-03-2024 22:45,1709999100,1.51,9.2,895719.3
09-03-2024 23:00,1710000000,1.54,7.6,895721.2
09-03-2024 23:15,1710000900,1.54,7.2,895723
09-03-2024 23:30,1710001800,1.55,6,895724.5
09-03-2024 23:45,1710002700,1.53,6.4,895726.1
10-03-2024 0:00,1710003600,1.54,5.6,895727.5
10-03-2024 0:15,1710004500,1.54,5.2,895728.8
10-03-2024 0:30,1710005400,1.55,4.8,895730
10-03-2024 0:45,1710006300,1.54,5.2,895731.3
10-03-2024 1:00,1710007200,1.53,5.6,895732.7
10-03-2024 1:15,1710008100,1.54,5.2,895734
10-03-2024 1:30,1710009000,1.56,4.8,895735.2
10-03-2024 1:45,1710009900,1.54,5.2,895736.5
10-03-2024 2:00,1710010800,1.54,4.8,895737.7
10-03-2024 2:15,1710011700,1.54,5.2,895739
10-03-2024 2:30,1710012600,1.55,5.2,895740.3
10-03-2024 2:45,1710013500,1.55,5.6,895741.7
10-03-2024 3:00,1710014400,1.55,5.2,895743
10-03-2024 3:15,1710015300,1.56,6.8,895744.7
10-03-2024 3:30,1710016200,1.56,6,895746.2
10-03-2024 3:45,1710017100,1.56,6.4,895747.8
10-03-2024 4:00,1710018000,1.55,6.4,895749.4
10-03-2024 4:15,1710018900,1.55,8.4,895751.5
10-03-2024 4:30,1710019800,1.56,7.6,895753.4
10-03-2024 4:45,1710020700,1.51,8.8,895755.6
10-03-2024 5:00,1710021600,2.12,15.6,895759.5
10-03-2024 5:15,1710022500,2.12,16,895763.5
10-03-2024 5:30,1710023400,2.14,16,895767.5
10-03-2024 5:45,1710024300,2.09,18,895772
10-03-2024 6:00,1710025200,2.08,23.2,895777.8
10-03-2024 6:15,1710026100,2.04,24.8,895784
10-03-2024 6:30,1710027000,2,28.4,895791.1
10-03-2024 6:45,1710027900,1.98,31.2,895798.9
10-03-2024 7:00,1710028800,2.04,30,895806.4
10-03-2024 7:15,1710029700,1.89,30.8,895814.1
10-03-2024 7:30,1710030600,1.89,35.6,895823
10-03-2024 7:45,1710031500,1.91,34.4,895831.6
10-03-2024 8:00,1710032400,2.01,35.2,895840.4
10-03-2024 8:15,1710033300,2.02,33.2,895848.7
10-03-2024 8:30,1710034200,2.07,33.2,895857
10-03-2024 8:45,1710035100,2.05,30.8,895864.7
10-03-2024 9:00,1710036000,1.96,30,895872.2
10-03-2024 9:15,1710036900,1.94,32,895880.2
10-03-2024 9:30,1710037800,1.97,31.6,895888.1
10-03-2024 9:45,1710038700,2.04,30,895895.6
10-03-2024 10:00,1710039600,1.99,31.2,895903.4
10-03-2024 10:15,1710040500,1.88,30.8,895911.1
10-03-2024 10:30,1710041400,1.89,35.6,895920
10-03-2024 10:45,1710042300,0,28.8,895927.2
10-03-2024 11:00,1710043200,1.99,30,895934.7
10-03-2024 11:15,1710044100,1.97,29.6,895942.1
10-03-2024 11:30,1710045000,1.94,28.4,895949.2
10-03-2024 11:45,1710045900,2,29.6,895956.6
10-03-2024 12:00,1710046800,1.99,28.4,895963.7
10-03-2024 12:15,1710047700,1.89,30.8,895971.4
10-03-2024 12:30,1710048600,2.09,27.2,895978.2
10-03-2024 12:45,1710049500,2.05,23.2,895984
10-03-2024 13:00,1710050400,2.05,21.6,895989.4
10-03-2024 13:15,1710051300,2.06,23.2,895995.2
10-03-2024 13:30,1710052200,2.01,23.6,896001.1
10-03-2024 13:45,1710053100,2.07,24.4,896007.2
10-03-2024 14:00,1710054000,2.05,23.2,896013
10-03-2024 14:15,1710054900,2.06,23.6,896018.9
10-03-2024 14:30,1710055800,2.01,25.2,896025.2
10-03-2024 14:45,1710056700,2.06,26.4,896031.8
10-03-2024 15:00,1710057600,2.03,28,896038.8
10-03-2024 15:15,1710058500,2.06,27.6,896045.7
10-03-2024 15:30,1710059400,2.06,26.8,896052.4
10-03-2024 15:45,1710060300,1.93,27.6,896059.3
10-03-2024 16:00,1710061200,2,32,896067.3
10-03-2024 16:15,1710062100,2.01,29.6,896074.7
10-03-2024 16:30,1710063000,2.03,32.8,896082.9
10-03-2024 16:45,1710063900,1.95,34.8,896091.6
10-03-2024 17:00,1710064800,1.9,38.4,896101.2
10-03-2024 17:15,1710065700,1.91,34.8,896109.9
10-03-2024 17:30,1710066600,1.76,38.4,896119.5
10-03-2024 17:45,1710067500,1.87,42.4,896130.1
10-03-2024 18:00,1710068400,1.88,38.8,896139.8
10-03-2024 18:15,1710069300,2,37.6,896149.2
10-03-2024 18:30,1710070200,1.95,35.6,896158.1
10-03-2024 18:45,1710071100,1.95,35.6,896167
10-03-2024 19:00,1710072000,1.97,32.4,896175.1
10-03-2024 19:15,1710072900,1.99,32,896183.1
10-03-2024 19:30,1710073800,2.05,28.8,896190.3
10-03-2024 19:45,1710074700,2.06,25.6,896196.7
10-03-2024 20:00,1710075600,2.02,30.4,896204.3
10-03-2024 20:15,1710076500,2.06,26,896210.8
10-03-2024 20:30,1710077400,2.06,25.2,896217.1
10-03-2024 20:45,1710078300,2.05,26.4,896223.7
10-03-2024 21:00,1710079200,2.08,24.4,896229.8
10-03-2024 21:15,1710080100,2.08,23.6,896235.7
10-03-2024 21:30,1710081000,2.13,22.3,896241.3
10-03-2024 21:45,1710081900,2.12,19.6,896246.2
10-03-2024 22:00,1710082800,1.68,16,896250.2
10-03-2024 22:15,1710083700,1.65,13.2,896253.5
10-03-2024 22:30,1710084600,1.63,12.4,896256.6
10-03-2024 22:45,1710085500,1.64,10.8,896259.3
10-03-2024 23:00,1710086400,1.66,10,896261.8
10-03-2024 23:15,1710087300,1.66,8.4,896263.9
10-03-2024 23:30,1710088200,1.68,8,896265.9
10-03-2024 23:45,1710089100,1.68,7.2,896267.7
11-03-2024 0:00,1710090000,1.67,7.6,896269.6
11-03-2024 0:15,1710090900,1.69,6.8,896271.3
11-03-2024 0:30,1710091800,1.68,6.8,896273
11-03-2024 0:45,1710092700,1.68,6.8,896274.7
11-03-2024 1:00,1710093600,1.67,6.8,896276.4
11-03-2024 1:15,1710094500,1.69,6.4,896278
11-03-2024 1:30,1710095400,1.69,6.8,896279.7
11-03-2024 1:45,1710096300,1.68,6.4,896281.3
11-03-2024 2:00,1710097200,1.69,6.4,896282.9
11-03-2024 2:15,1710098100,1.7,5.6,896284.3
11-03-2024 2:30,1710099000,1.68,6,896285.8
11-03-2024 2:45,1710099900,1.69,6,896287.3
11-03-2024 3:00,1710100800,1.7,6,896288.8
11-03-2024 3:15,1710101700,1.69,6.4,896290.4
11-03-2024 3:30,1710102600,1.7,7.2,896292.2
11-03-2024 3:45,1710103500,1.67,8.4,896294.3
11-03-2024 4:00,1710104400,1.69,8,896296.3
11-03-2024 4:15,1710105300,1.7,8,896298.3
11-03-2024 4:30,1710106200,1.69,8.4,896300.4
11-03-2024 4:45,1710107100,2.13,12.8,896303.6
11-03-2024 5:00,1710108000,2.1,18,896308.1
11-03-2024 5:15,1710108900,2.11,17.2,896312.4
11-03-2024 5:30,1710109800,2.05,20,896317.4
11-03-2024 5:45,1710110700,1.97,24,896323.4
11-03-2024 6:00,1710111600,1.98,30,896330.9
11-03-2024 6:15,1710112500,1.93,32.8,896339.1
11-03-2024 6:30,1710113400,1.96,36,896348.1
11-03-2024 6:45,1710114300,1.96,34.4,896356.7
11-03-2024 7:00,1710115200,1.93,34.4,896365.3
11-03-2024 7:15,1710116100,1.9,32,896373.3
11-03-2024 7:30,1710117000,1.99,32.8,896381.5
11-03-2024 7:45,1710117900,2.07,28.8,896388.7
11-03-2024 8:00,1710118800,2,26.4,896395.3
11-03-2024 8:15,1710119700,1.98,27.6,896402.2
11-03-2024 8:30,1710120600,2.04,26.4,896408.8
11-03-2024 8:45,1710121500,1.95,28.4,896415.9
11-03-2024 9:00,1710122400,2.07,29.6,896423.3
11-03-2024 9:15,1710123300,2.04,26.8,896430
11-03-2024 9:30,1710124200,2.05,27.2,896436.8
11-03-2024 9:45,1710125100,2.05,26.4,896443.4
11-03-2024 10:00,1710126000,2.04,28.4,896450.5
11-03-2024 10:15,1710126900,1.96,26,896457
11-03-2024 10:30,1710127800,1.98,26.4,896463.6
11-03-2024 10:45,1710128700,2.02,28,896470.6
11-03-2024 11:00,1710129600,2.05,30.8,896478.3
11-03-2024 11:15,1710130500,2.07,27.9,896485.3
11-03-2024 11:30,1710131400,1.98,29.6,896492.7
11-03-2024 11:45,1710132300,2.08,26.8,896499.4
11-03-2024 12:00,1710133200,2.07,24.8,896505.6
11-03-2024 12:15,1710134100,2,23.2,896511.4
11-03-2024 12:30,1710135000,2.13,23.2,896517.2
11-03-2024 12:45,1710135900,2.11,20.4,896522.3
11-03-2024 13:00,1710136800,2.09,19.6,896527.2
11-03-2024 13:15,1710137700,2.04,23.6,896533.1
11-03-2024 13:30,1710138600,2.06,22.8,896538.8
11-03-2024 13:45,1710139500,2.1,20.4,896543.9
11-03-2024 14:00,1710140400,2.1,18.8,896548.6
11-03-2024 14:15,1710141300,2.14,18,896553.1
11-03-2024 14:30,1710142200,2.08,18.4,896557.7
11-03-2024 14:45,1710143100,2.06,20,896562.7
11-03-2024 15:00,1710144000,2.09,19.6,896567.6
11-03-2024 15:15,1710144900,2.08,20.8,896572.8
11-03-2024 15:30,1710145800,2.07,23.2,896578.6
11-03-2024 15:45,1710146700,1.99,26.8,896585.3
11-03-2024 16:00,1710147600,2.05,28.4,896592.4
11-03-2024 16:15,1710148500,1.94,31.2,896600.2
11-03-2024 16:30,1710149400,2.01,33.2,896608.5
11-03-2024 16:45,1710150300,1.9,36.8,896617.7
11-03-2024 17:00,1710151200,1.98,38,896627.2
11-03-2024 17:15,1710152100,1.89,36.8,896636.4
11-03-2024 17:30,1710153000,1.91,38,896645.9
11-03-2024 17:45,1710153900,1.95,37.2,896655.2
11-03-2024 18:00,1710154800,1.86,40,896665.2
11-03-2024 18:15,1710155700,1.9,37.6,896674.6
11-03-2024 18:30,1710156600,1.84,38.4,896684.2
11-03-2024 18:45,1710157500,1.87,38.8,896693.9
11-03-2024 19:00,1710158400,2,32.4,896702
11-03-2024 19:15,1710159300,2.05,29.2,896709.3
11-03-2024 19:30,1710160200,2.04,28.8,896716.5
11-03-2024 19:45,1710161100,1.91,30,896724
11-03-2024 20:00,1710162000,2.03,28.8,896731.2
11-03-2024 20:15,1710162900,2.02,26,896737.7
11-03-2024 20:30,1710163800,1.94,26.8,896744.4
11-03-2024 20:45,1710164700,2.1,25.2,896750.7
11-03-2024 21:00,1710165600,2.07,24.4,896756.8
11-03-2024 21:15,1710166500,2.09,20.4,896761.9
11-03-2024 21:30,1710167400,2.13,20.4,896767
11-03-2024 21:45,1710168300,2.1,18,896771.5
11-03-2024 22:00,1710169200,1.72,16.8,896775.7
11-03-2024 22:15,1710170100,1.77,13.2,896779
11-03-2024 22:30,1710171000,1.71,11.2,896781.8
11-03-2024 22:45,1710171900,1.76,10.4,896784.4
11-03-2024 23:00,1710172800,1.72,8.8,896786.6
11-03-2024 23:15,1710173700,1.76,10,896789.1
11-03-2024 23:30,1710174600,1.74,8.4,896791.2
11-03-2024 23:45,1710175500,1.75,7.2,896793
12-03-2024 0:00,1710176400,1.72,6.8,896794.7
12-03-2024 0:15,1710177300,1.75,6.4,896796.3
12-03-2024 0:30,1710178200,1.76,6,896797.8
12-03-2024 0:45,1710179100,1.76,6,896799.3
12-03-2024 1:00,1710180000,1.76,6,896800.8
12-03-2024 1:15,1710180900,1.76,6.4,896802.4
12-03-2024 1:30,1710181800,1.77,6.4,896804
12-03-2024 1:45,1710182700,1.77,6,896805.5
12-03-2024 2:00,1710183600,1.77,6.4,896807.1
12-03-2024 2:15,1710184500,1.79,6,896808.6
12-03-2024 2:30,1710185400,1.77,6,896810.1
12-03-2024 2:45,1710186300,1.79,6,896811.6
12-03-2024 3:00,1710187200,1.79,6,896813.1
12-03-2024 3:15,1710188100,1.8,6.4,896814.7
12-03-2024 3:30,1710189000,1.79,6.8,896816.4
12-03-2024 3:45,1710189900,1.78,6.4,896818
12-03-2024 4:00,1710190800,1.78,7.2,896819.8
12-03-2024 4:15,1710191700,1.77,8,896821.8
12-03-2024 4:30,1710192600,1.78,10.4,896824.4
12-03-2024 4:45,1710193500,1.76,10.8,896827.1
12-03-2024 5:00,1710194400,2.12,16.4,896831.2
12-03-2024 5:15,1710195300,2.14,18,896835.7
12-03-2024 5:30,1710196200,2.12,17.6,896840.1
12-03-2024 5:45,1710197100,2.04,20.4,896845.2
12-03-2024 6:00,1710198000,1.91,32.4,896853.3
12-03-2024 6:15,1710198900,1.9,38.4,896862.9
12-03-2024 6:30,1710199800,2.06,37.2,896872.2
12-03-2024 6:45,1710200700,2,35.2,896881
12-03-2024 7:00,1710201600,1.93,36.4,896890.1
12-03-2024 7:15,1710202500,1.99,32,896898.1
12-03-2024 7:30,1710203400,1.96,32.8,896906.3
12-03-2024 7:45,1710204300,2.05,27.2,896913.1
12-03-2024 8:00,1710205200,1.98,25.6,896919.5
12-03-2024 8:15,1710206100,2.1,28,896926.5
12-03-2024 8:30,1710207000,2.03,27.6,896933.4
12-03-2024 8:45,1710207900,2.01,24.4,896939.5
12-03-2024 9:00,1710208800,2.04,24,896945.5
12-03-2024 9:15,1710209700,2.03,24.8,896951.7
12-03-2024 9:30,1710210600,2.04,24,896957.7
12-03-2024 9:45,1710211500,2.05,28.8,896964.9
12-03-2024 10:00,1710212400,2,28,896971.9
12-03-2024 10:15,1710213300,1.97,28,896978.9
12-03-2024 10:30,1710214200,1.95,30.4,896986.5
12-03-2024 10:45,1710215100,2,31.2,896994.3
12-03-2024 11:00,1710216000,2.04,32.8,897002.5
12-03-2024 11:15,1710216900,1.97,28,897009.5
12-03-2024 11:30,1710217800,2.08,26.8,897016.2
12-03-2024 11:45,1710218700,2.02,26,897022.7
12-03-2024 12:00,1710219600,2.04,28,897029.7
12-03-2024 12:15,1710220500,2.07,25.2,897036
12-03-2024 12:30,1710221400,2.04,25.2,897042.3
12-03-2024 12:45,1710222300,2.1,21.6,897047.7
12-03-2024 13:00,1710223200,2.08,20.8,897052.9
12-03-2024 13:15,1710224100,2.04,22.8,897058.6
12-03-2024 13:30,1710225000,2.08,24,897064.6
12-03-2024 13:45,1710225900,2.09,22.4,897070.2
12-03-2024 14:00,1710226800,2.05,22.4,897075.8
12-03-2024 14:15,1710227700,2.09,22.8,897081.5
12-03-2024 14:30,1710228600,2.1,22.8,897087.2
12-03-2024 14:45,1710229500,2.06,19.2,897092
12-03-2024 15:00,1710230400,1.99,21.6,897097.4
12-03-2024 15:15,1710231300,2.11,22,897102.9
12-03-2024 15:30,1710232200,2.02,24,897108.9
12-03-2024 15:45,1710233100,1.98,25.6,897115.3
12-03-2024 16:00,1710234000,2.09,28.4,897122.4
12-03-2024 16:15,1710234900,2.06,25.2,897128.7
12-03-2024 16:30,1710235800,1.91,25.2,897135
12-03-2024 16:45,1710236700,1.97,34,897143.5
12-03-2024 17:00,1710237600,2.06,34,897152
12-03-2024 17:15,1710238500,1.76,37.6,897161.4
12-03-2024 17:30,1710239400,1.86,41.2,897171.7
12-03-2024 17:45,1710240300,1.94,40.4,897181.8
12-03-2024 18:00,1710241200,2,38.8,897191.5
12-03-2024 18:15,1710242100,1.9,40.4,897201.6
12-03-2024 18:30,1710243000,1.86,39.6,897211.5
12-03-2024 18:45,1710243900,1.8,39.6,897221.4
12-03-2024 19:00,1710244800,1.96,36.4,897230.5
12-03-2024 19:15,1710245700,2,31.6,897238.4
12-03-2024 19:30,1710246600,2,32.4,897246.5
12-03-2024 19:45,1710247500,1.98,30.4,897254.1
12-03-2024 20:00,1710248400,1.97,30,897261.6
12-03-2024 20:15,1710249300,1.98,30.8,897269.3
12-03-2024 20:30,1710250200,1.95,27.2,897276.1
12-03-2024 20:45,1710251100,1.96,26,897282.6
12-03-2024 21:00,1710252000,1.49,23.6,897288.5
12-03-2024 21:15,1710252900,1.43,19.2,897293.3
12-03-2024 21:30,1710253800,1.48,20,897298.3
12-03-2024 21:45,1710254700,1.54,18.8,897303
12-03-2024 22:00,1710255600,1.54,13.6,897306.4
12-03-2024 22:15,1710256500,1.56,11.2,897309.2
12-03-2024 22:30,1710257400,1.58,10,897311.7
12-03-2024 22:45,1710258300,1.59,8.4,897313.8
12-03-2024 23:00,1710259200,1.57,7.2,897315.6
12-03-2024 23:15,1710260100,1.58,7.6,897317.5
12-03-2024 23:30,1710261000,1.58,8,897319.5
12-03-2024 23:45,1710261900,1.57,8.4,897321.6
13-03-2024 0:00,1710262800,1.58,8.8,897323.8
13-03-2024 0:15,1710263700,1.59,7.6,897325.7
13-03-2024 0:30,1710264600,1.58,7.6,897327.6
13-03-2024 0:45,1710265500,1.58,7.6,897329.5
13-03-2024 1:00,1710266400,1.57,7.6,897331.4
13-03-2024 1:15,1710267300,1.58,7.6,897333.3
13-03-2024 1:30,1710268200,1.57,7.6,897335.2
13-03-2024 1:45,1710269100,1.57,7.6,897337.1
13-03-2024 2:00,1710270000,1.58,8,897339.1
13-03-2024 2:15,1710270900,1.58,8,897341.1
13-03-2024 2:30,1710271800,1.57,7.2,897342.9
13-03-2024 2:45,1710272700,1.57,7.6,897344.8
13-03-2024 3:00,1710273600,1.58,7.6,897346.7
13-03-2024 3:15,1710274500,1.6,8,897348.7
13-03-2024 3:30,1710275400,1.58,8,897350.7
13-03-2024 3:45,1710276300,1.58,8,897352.7
13-03-2024 4:00,1710277200,1.54,8.8,897354.9
13-03-2024 4:15,1710278100,1.55,10,897357.4
13-03-2024 4:30,1710279000,1.55,12,897360.4
13-03-2024 4:45,1710279900,1.55,14,897363.9
13-03-2024 5:00,1710280800,2.07,20,897368.9
13-03-2024 5:15,1710281700,2.09,22,897374.4
13-03-2024 5:30,1710282600,2.03,23.6,897380.3
13-03-2024 5:45,1710283500,1.96,26.8,897387
13-03-2024 6:00,1710284400,1.91,35.2,897395.8
13-03-2024 6:15,1710285300,1.93,38.4,897405.4
13-03-2024 6:30,1710286200,2.01,36.4,897414.5
13-03-2024 6:45,1710287100,1.98,30,897422
13-03-2024 7:00,1710288000,1.99,30.8,897429.7
13-03-2024 7:15,1710288900,2.02,31.2,897437.5
13-03-2024 7:30,1710289800,1.96,29.2,897444.8
13-03-2024 7:45,1710290700,2.05,26,897451.3
13-03-2024 8:00,1710291600,2.13,24.4,897457.4
13-03-2024 8:15,1710292500,2.06,24,897463.4
13-03-2024 8:30,1710293400,2.03,27.2,897470.2
13-03-2024 8:45,1710294300,2.07,23.2,897476
13-03-2024 9:00,1710295200,1.98,23.2,897481.8
13-03-2024 9:15,1710296100,1.93,25.6,897488.2
13-03-2024 9:30,1710297000,2.1,27.6,897495.1
13-03-2024 9:45,1710297900,2.11,26.8,897501.8
13-03-2024 10:00,1710298800,1.94,27.6,897508.7
13-03-2024 10:15,1710299700,2.03,29.2,897516
13-03-2024 10:30,1710300600,1.98,26.4,897522.6
13-03-2024 10:45,1710301500,2.02,28,897529.6
13-03-2024 11:00,1710302400,2.03,30.4,897537.2
13-03-2024 11:15,1710303300,1.91,36.8,897546.4
13-03-2024 11:30,1710304200,1.9,31.6,897554.3
13-03-2024 11:45,1710305100,2.03,30,897561.8
13-03-2024 12:00,1710306000,2.03,28.8,897569
13-03-2024 12:15,1710306900,2.05,26.4,897575.6
13-03-2024 12:30,1710307800,2.12,23.2,897581.4
13-03-2024 12:45,1710308700,2.07,24.8,897587.6
13-03-2024 13:00,1710309600,2.07,22.8,897593.3
13-03-2024 13:15,1710310500,2.03,22.4,897598.9
13-03-2024 13:30,1710311400,2.09,26,897605.4
13-03-2024 13:45,1710312300,2.01,23.2,897611.2
13-03-2024 14:00,1710313200,2.1,24.4,897617.3
13-03-2024 14:15,1710314100,2.06,26,897623.8
13-03-2024 14:30,1710315000,2.07,24.4,897629.9
13-03-2024 14:45,1710315900,2,24.8,897636.1
13-03-2024 15:00,1710316800,2,27.6,897643
13-03-2024 15:15,1710317700,2.02,27.6,897649.9
13-03-2024 15:30,1710318600,1.96,27.2,897656.7
13-03-2024 15:45,1710319500,2.07,30,897664.2
13-03-2024 16:00,1710320400,2.05,30,897671.7
